ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,true_name,pred_name
3223,   معاملاتنا يا اخوان متوقفه وين التحول الالكتروني اللي تنادو فيه؟,Digital Transformation,معاملاتنا يا اخوان متوقفه وين التحول الالكتروني اللي تنادو فيه؟,Digital Transformation,,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: معاملاتنا يا اخوان متوقفه وين التحول الالكتروني اللي تنادو فيه؟,,,,,,,,,1,2,0.08654785,0.29345703,0.6201172,3,None,Favor
3304, يحرمون تطعيم الاطفال عن شلل الاطفال ويقولون هدا امر الله اذا اصابهم اصابهم!!!! بس كورونا ياخذون الدواء حقه والمضادات ذولا هم طالبان🤔,Covid Vaccine,يحرمون تطعيم الاطفال عن شلل الاطفال ويقولون هدا امر الله اذا اصابهم اصابهم!! بس كورونا ياخذون الدواء حقه والمضادات ذولا هم طالبان🤔,Covid Vaccine,,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: يحرمون تطعيم الاطفال عن شلل الاطفال ويقولون هدا امر الله اذا اصابهم اصابهم!! بس كورونا ياخذون الدواء حقه والمضادات ذولا هم طالبان🤔,,,,,,,,,1,2,0.47705078,0.0007581711,0.52246094,3,None,Favor
3315,أمريكا تنتهي من كورونا بعد تطعيم شعبها  والهند تدفع ثمن التأخر في التطعيم غاليا. حفظنا الله بحفظه🌷 URL,Covid Vaccine,امريكا تنتهي من كورونا بعد تطعيم شعبها والهند تدفع ثمن التاخر في التطعيم غاليا. حفظنا الله بحفظه🌷,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Implicit,,,Target: Covid Vaccine Text: امريكا تنتهي من كورونا بعد تطعيم شعبها والهند تدفع ثمن التاخر في التطعيم غاليا. حفظنا الله بحفظه🌷,,,,,,,,,2,0,0.51708984,0.003194809,0.47973633,3,Favor,Against
3346,زين بعيداً عن الحظر... تطعيم كورونا مو يمكن داخله شريحه الكترونيه يبون يغرسونها فينا عشان بعدين يتحكمون فينا عن بعد ونصير مثل الروبوتات 🤖,Covid Vaccine,زين بعيداً عن الحظر.. تطعيم كورونا مو يمكن داخله شريحه الكترونيه يبون يغرسونها فينا عشان بعدين يتحكمون فينا عن بعد ونصير مثل الروبوتات 🤖,Covid Vaccine,,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: زين بعيداً عن الحظر.. تطعيم كورونا مو يمكن داخله شريحه الكترونيه يبون يغرسونها فينا عشان بعدين يتحكمون فينا عن بعد ونصير مثل الروبوتات 🤖,,,,,,,,,1,0,0.9765625,0.020843506,0.0024585724,3,None,Against
3365, ماهو قلنا اول ما شغلوا تطبيق سهل .. الواقع مؤلم   عالجوا الواقع قبل التحول الالكتروني  لا ويقولك صباح الخالد لن أقبل الرجوع للمعاملات الورقية!!,Digital Transformation,ماهو قلنا اول ما شغلوا تطبيق سهل .. الواقع مؤلم عالجوا الواقع قبل التحول الالكتروني لا ويقولك صباح الخالد لن اقبل الرجوع للمعاملات الورقية!!,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: ماهو قلنا اول ما شغلوا تطبيق سهل .. الواقع مؤلم عالجوا الواقع قبل التحول الالكتروني لا ويقولك صباح الخالد لن اقبل الرجوع للمعاملات الورقية!!,,,,,,,,,2,0,0.99853516,0.00022053719,0.0010519028,3,Favor,Against
3397,#متابعة |مصدر  الإسرائيلية: انخفاض تدريجي على عدد حالات كورونا النشطة في إسرائيل خلال الأيام الأخيرة  وكذلك على عدد الحالات الخطيرة  ويعزو الخبراء تحسن الحالة الوبائية إلى تقدم عملية تطعيم الأطفال.,Covid Vaccine,#متابعة |مصدر الاسرائيلية: انخفاض تدريجي علي عدد حالات كورونا النشطة في اسرائيل خلال الايام الاخيرة وكذلك علي عدد الحالات الخطيرة ويعزو الخبراء تحسن الحالة الوبائية الي تقدم عملية تطعيم الاطفال.,Covid Vaccine,Favor,2,Positive,2,No,0,F_Implicit,,,Target: Covid Vaccine Text: #متابعة |مصدر الاسرائيلية: انخفاض تدريجي علي عدد حالات كورونا النشطة في اسرائيل خلال الايام الاخيرة وكذلك علي عدد الحالات الخطيرة ويعزو الخبراء تحسن الحالة الوبائية الي تقدم عملية تطعيم الاطفال.,,,,,,,,,2,1,0.31152344,0.41381836,0.2746582,3,Favor,None
3423,MENTION تره فعلا مرينا بهالتجربه حاشتنا كورونا والمطعمين ما حسينا بشي بس اللي ما تطعموا حالتهم صارت جداا سيئه واضطروا يدخلون المستشفي وصارت حالتين وفاة عندنا والسبب رفضهم لاخذ تطعيم,Covid Vaccine,مستخدم تره فعلا مرينا بهالتجربه حاشتنا كورونا والمطعمين ما حسينا بشي بس اللي ما تطعموا حالتهم صارت جداا سيئه واضطروا يدخلون المستشفي وصارت حالتين وفاة عندنا والسبب رفضهم لاخذ تطعيم,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Covid Vaccine Text: مستخدم تره فعلا مرينا بهالتجربه حاشتنا كورونا والمطعمين ما حسينا بشي بس اللي ما تطعموا حالتهم صارت جداا سيئه واضطروا يدخلون المستشفي وصارت حالتين وفاة عندنا والسبب رفضهم لاخذ تطعيم,,,,,,,,,2,0,0.9980469,0.00053834915,0.0012149811,3,Favor,Against
3425,📍المراجعة والتدقيق  للشركات العاملة في مجال التجارة الالكترونية.  📍 التطور التقني والتكنولوجي و تصميم النظم  📍اثر الحوكمة على جوده التقارير المالية  📍اثر التحول المحاسبي في القطاع الحكومي في تحقيق الرؤية,Digital Transformation,📍المراجعة والتدقيق للشركات العاملة في مجال التجارة الالكترونية. 📍 التطور التقني والتكنولوجي و تصميم النظم 📍اثر الحوكمة علي جوده التقارير المالية 📍اثر التحول المحاسبي في القطاع الحكومي في تحقيق الرؤية,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: 📍المراجعة والتدقيق للشركات العاملة في مجال التجارة الالكترونية. 📍 التطور التقني والتكنولوجي و تصميم النظم 📍اثر الحوكمة علي جوده التقارير المالية 📍اثر التحول المحاسبي في القطاع الحكومي في تحقيق الرؤية,,,,,,,,,2,1,0.0010900497,0.98339844,0.015586853,3,Favor,None
3453, ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,Covid Vaccine,ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,Covid Vaccine,,1,Positive,2,Yes,1,,,Not clear,Target: Covid Vaccine Text: ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,,,,,,,,,1,2,0.0004799366,0.031463623,0.9682617,3,None,Favor
3455,MENTION MENTION بس الحقيقة ان اسرائيل الان خالية تماماً من وباء كورونا وتم تطعيم ٧ مليون مواطن هناك ... فقط للمعلومية,Covid Vaccine,مستخدم مستخدم بس الحقيقة ان اسرائيل الان خالية تماماً من وباء كورونا وتم تطعيم ٧ مليون مواطن هناك .. فقط للمعلومية,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Implicit,,,Target: Covid Vaccine Text: مستخدم مستخدم بس الحقيقة ان اسرائيل الان خالية تماماً من وباء كورونا وتم تطعيم ٧ مليون مواطن هناك .. فقط للمعلومية,,,,,,,,,2,1,0.2854004,0.7084961,0.0061073303,3,Favor,None
3468,#تكاتف_الشعب_السعودي  ايها الامه،، امة محمد،، متى مارجعتم لله بتوبه خالصه رفع كورونا  بلا عقاقير ولا تطعيم .  ترى التوبه ماتكلف شئ التطعيم يكلف مليارات.,Covid Vaccine,#تكاتف الشعب السعودي ايها الامه،، امة محمد،، متي مارجعتم لله بتوبه خالصه رفع كورونا بلا عقاقير ولا تطعيم . تري التوبه ماتكلف شئ التطعيم يكلف مليارات.,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Implicit,,Target: Covid Vaccine Text: #تكاتف الشعب السعودي ايها الامه،، امة محمد،، متي مارجعتم لله بتوبه خالصه رفع كورونا بلا عقاقير ولا تطعيم . تري التوبه ماتكلف شئ التطعيم يكلف مليارات.,,,,,,,,,0,1,0.25512695,0.56347656,0.18151855,3,Against,None
